path	node_id	zone_id	zone_label	status	classes	functions	lines	bytes	sha256
src/mechanist/ObfuscatedStringTable.java	M_src_mechanist_ObfuscatedStringTable_java	UI_INPUT	UI Input Navigation	positioned	2	3	50	5242	d6f765730b974c9e93e83c9c886df0f959123484df34e84d307569138ba6c8bc
src/mechanist/ObjectSemanticAssetAuthority.java	M_src_mechanist_ObjectSemanticAssetAuthority_java	UI_RENDER	UI Render Surfaces	positioned	2	18	258	11492	06434593a3e0eec04d36d2b71b7725133bb219423e30a68a116ad47389ee7d20
src/mechanist/OperationTargetRegistry.java	M_src_mechanist_OperationTargetRegistry_java	UI_INPUT	UI Input Navigation	positioned	4	2	127	8076	690ecbc4fedc1ac24865e5bbd6496b28181e8fc70adb1214aa586ba7cc251952
src/mechanist/OptionsDropdownMouseController.java	M_src_mechanist_OptionsDropdownMouseController_java	UI_RENDER	UI Render Surfaces	positioned	1	2	23	910	cff44282b6420a81792c226e4ee4965bb25a2af0893eb14495621febb93013b0
src/mechanist/OptionsScreenPainter.java	M_src_mechanist_OptionsScreenPainter_java	UI_RENDER	UI Render Surfaces	positioned	4	20	232	14258	24b05cc0bba8a2f70df150319a7e1f5c8f49afebc7ab0775a80d65622a97af70
src/mechanist/PacketRateLimiter.java	M_src_mechanist_PacketRateLimiter_java	COMBAT_SIM	Combat Entity Simulation	positioned	1	6	50	1610	65830c69351a707d113163f3b03347144bc06876b6bbb0f58103e5e392d6cddc
src/mechanist/PacketSequenceValidator.java	M_src_mechanist_PacketSequenceValidator_java	UI_RENDER	UI Render Surfaces	positioned	4	8	90	4733	45984de5824082c17dd7b2c7923ac1b56b72e361601bf1ab9c9222639b328707
src/mechanist/PanelTargetingController.java	M_src_mechanist_PanelTargetingController_java	UI_RENDER	UI Render Surfaces	positioned	1	2	30	1262	47b25cfc0cc9c7b34cc18b74e6901b5fb134cc9a98d62e05c669c4d8d78b5e63
src/mechanist/PassiveDefenseEffectsAuthority.java	M_src_mechanist_PassiveDefenseEffectsAuthority_java	UI_RENDER	UI Render Surfaces	positioned	2	11	137	7576	9b3563f4d739e30d1a0578a7fd3c669e30ddce6262deba1d5b46bc0b71638122
src/mechanist/PerformanceDiagnosticsOverlayAuthority.java	M_src_mechanist_PerformanceDiagnosticsOverlayAuthority_java	UI_RENDER	UI Render Surfaces	positioned	1	10	125	5551	7dbccdfd1ad0f9fd0045cf4b4f713441bb8d95feaebbe6f817405a0e5adba125
src/mechanist/PerlinNoiseAuthority.java	M_src_mechanist_PerlinNoiseAuthority_java	RUNTIME_OPTIONS	Runtime Options	positioned	1	9	79	3011	53777ac30e984db8f1db9b7ab68d8b12d2ca92b32727be0a001fb00769f6216a
src/mechanist/PersistenceFramework.java	M_src_mechanist_PersistenceFramework_java	UI_RENDER	UI Render Surfaces	positioned	2	19	358	39645	a45d6465f1360c867676b1b074c2e1b3dd6d95493399fc71d4500aeab54b9f99
src/mechanist/PlayerActionRegistry.java	M_src_mechanist_PlayerActionRegistry_java	UI_RENDER	UI Render Surfaces	positioned	3	24	134	7030	d0e15514e1d8876cb966aaf1903f00334c4b8d71846dbf6104ab504d6c7c0737
src/mechanist/PlayerBehaviorMonitor.java	M_src_mechanist_PlayerBehaviorMonitor_java	UI_INPUT	UI Input Navigation	positioned	6	13	149	7494	8a6eae4e5e720736781e34bedf78b8b14b6e4fe242be560fd1342da1671f1995
src/mechanist/PlayerFacingActionText.java	M_src_mechanist_PlayerFacingActionText_java	UI_RENDER	UI Render Surfaces	positioned	1	10	79	3053	23e7f29c897bd848b24cb8f88552ce3200596f73190b2f40f9aa39b06a9c7b98
src/mechanist/PlayerFacingActionTextSmoke.java	M_src_mechanist_PlayerFacingActionTextSmoke_java	UI_INPUT	UI Input Navigation	positioned	1	1	32	1285	b3ddb8954afe35268dc0f25119f62f6d44b31ec53bb8965c8731206fe26bd472
src/mechanist/PlayerFacingCopySanitizer.java	M_src_mechanist_PlayerFacingCopySanitizer_java	UI_RENDER	UI Render Surfaces	positioned	3	3	64	4094	1d3e2e45bf2af1534df4c055e5fc2f2f8fa18edcdd489875622e4a4447f6e497
src/mechanist/PlayerFacingCopySanitizerSmoke.java	M_src_mechanist_PlayerFacingCopySanitizerSmoke_java	UI_INPUT	UI Input Navigation	positioned	1	1	30	1551	e95c86aa6e7d9e6fa2139ef0cbefe42db20fe816be2e5f357f1cb51ebcc29156
src/mechanist/PlayerFacingDenialText.java	M_src_mechanist_PlayerFacingDenialText_java	UI_RENDER	UI Render Surfaces	positioned	5	12	90	4014	0cb49b092926096f23ea751c75d62ec84be065b7aceb850accd03bd646d90198
src/mechanist/PlayerFacingDenialTextSmoke.java	M_src_mechanist_PlayerFacingDenialTextSmoke_java	UI_INPUT	UI Input Navigation	positioned	2	1	38	1686	fad885f4923b062e6c866b01b2e599372c6c65a2bd8bb99946430689d4baf6ae
src/mechanist/PlayerFacingEventLogText.java	M_src_mechanist_PlayerFacingEventLogText_java	UI_RENDER	UI Render Surfaces	positioned	1	4	73	2642	efd990ce7e965c530d7404695aceb6b05637853a30c2d74a9df6b1c8b15f5440
src/mechanist/PlayerFacingEventLogTextSmoke.java	M_src_mechanist_PlayerFacingEventLogTextSmoke_java	UI_INPUT	UI Input Navigation	positioned	1	1	29	1122	7b116acba3683f53a87674f71c861c3ea796a715bb9207d4b60b4c22d46f979b
src/mechanist/PlayerFacingInspectionText.java	M_src_mechanist_PlayerFacingInspectionText_java	UI_RENDER	UI Render Surfaces	positioned	1	10	84	2928	e2f089805b41ecc886d71f14d9bff3682adc4eb36182f6d4a6088e08bbd7bc78
src/mechanist/PlayerFacingInspectionTextSmoke.java	M_src_mechanist_PlayerFacingInspectionTextSmoke_java	UI_INPUT	UI Input Navigation	positioned	2	1	34	1400	0c1d8ffdf8147feedced50fb7dddfd867c6db505aaa75a62bc403b0b7e8ad4a7
src/mechanist/PlayerFacingListRowText.java	M_src_mechanist_PlayerFacingListRowText_java	UI_RENDER	UI Render Surfaces	positioned	1	9	122	5043	9f05bd569400bc3af24e3ae2afc3eac3a126648caa4da3f72646d5c228651968
src/mechanist/PlayerFacingListRowTextSmoke.java	M_src_mechanist_PlayerFacingListRowTextSmoke_java	UI_INPUT	UI Input Navigation	positioned	1	1	29	1079	5fc244a8dd08cb8ff403ae13849b01aff1a3c5c6a0deef9db355a0b480db188d
src/mechanist/PlayerFacingMenuOptionText.java	M_src_mechanist_PlayerFacingMenuOptionText_java	UI_RENDER	UI Render Surfaces	positioned	1	8	117	4961	40ddbc8211218bfdc49f3295b86804f99e5aa5a6e7a4040e3cbcfaedb41eb65a
src/mechanist/PlayerFacingMenuOptionTextSmoke.java	M_src_mechanist_PlayerFacingMenuOptionTextSmoke_java	UI_RENDER	UI Render Surfaces	positioned	1	1	27	1044	53626a4eca6a4fcd10ce643ab31b9a6631aa7c0fffc25c3a6774856243cd39bd
src/mechanist/PlayerFacingPanelBody.java	M_src_mechanist_PlayerFacingPanelBody_java	UI_RENDER	UI Render Surfaces	positioned	1	6	119	4814	5b1ce286fb3e0cd7bc60bf7ae85cbca445553905491c7eaf8788701954cf0749
src/mechanist/PlayerFacingPanelBodySmoke.java	M_src_mechanist_PlayerFacingPanelBodySmoke_java	UI_RENDER	UI Render Surfaces	positioned	1	1	29	1164	dbef99524ae5e47fb6a1860dcdeb24526fabd935a5890856c3d77ff9988afc65
src/mechanist/PlayerFacingText.java	M_src_mechanist_PlayerFacingText_java	UI_RENDER	UI Render Surfaces	positioned	1	17	79	2810	a3152811556cd7a08bd570c5407bd0fa7695e9119b47e09ce1de641c9ddbf64f
src/mechanist/PlayerFacingTextWrap.java	M_src_mechanist_PlayerFacingTextWrap_java	UI_RENDER	UI Render Surfaces	positioned	1	4	91	3247	5debb77b22c83d2abf0eb7f48ecbe39c603fe5b4d8f3733640d73a3f6ddbfae8
src/mechanist/PlayerFacingTextWrapSmoke.java	M_src_mechanist_PlayerFacingTextWrapSmoke_java	UI_INPUT	UI Input Navigation	positioned	1	1	33	1173	8f281ab493bc772caddaa7a5e1d2850f2f4206f5548796f0bb3bdbce80a49457
src/mechanist/PlayerFacingTooltipText.java	M_src_mechanist_PlayerFacingTooltipText_java	UI_RENDER	UI Render Surfaces	positioned	1	4	66	2451	d18172f8e1d1b2bb32e1f3f1f0a2d8fefab2ae434a75e22e7b9aabdc4c06bb8c
src/mechanist/PlayerFacingTooltipTextSmoke.java	M_src_mechanist_PlayerFacingTooltipTextSmoke_java	UI_INPUT	UI Input Navigation	positioned	1	1	29	1140	4ec545ca7b8df3d3c89bffe4a531c62c4aaca6db857700e300d2e734aaf346f9
src/mechanist/PlayerFacingUiText.java	M_src_mechanist_PlayerFacingUiText_java	UI_RENDER	UI Render Surfaces	positioned	1	17	162	7125	fd1f9d47e28a552b79736de613345ba5e94e68c6736d9eb02399440bac2d8230
src/mechanist/PlayerFacingUiTextSmoke.java	M_src_mechanist_PlayerFacingUiTextSmoke_java	UI_RENDER	UI Render Surfaces	positioned	2	1	47	2125	5a3283d6dd744db35054a410b42ea417a9e8c6ad9dec2abdada161dff9dd51bb
src/mechanist/PlayerFactionAutonomousTickAuthority.java	M_src_mechanist_PlayerFactionAutonomousTickAuthority_java	UI_RENDER	UI Render Surfaces	positioned	3	12	140	9161	f8f0a77ed00a21fdc1739d286609f277e0928fe7f81086ecd6813e456a81a70c
src/mechanist/PlayerFactionAutonomyAuthority.java	M_src_mechanist_PlayerFactionAutonomyAuthority_java	UI_RENDER	UI Render Surfaces	positioned	1	16	155	8142	f8c698173019f5ee0206e5f70902e839e657850d5264d1f9ee85580e577bcdb1
src/mechanist/PlayerFactionWorldAuthority.java	M_src_mechanist_PlayerFactionWorldAuthority_java	UI_RENDER	UI Render Surfaces	positioned	1	9	128	8933	4c1e22b0b2e50b3b1f978b6c0a342d63a333ea1c4ffe3d5fd57feb6143860455
src/mechanist/PlayerIdentity.java	M_src_mechanist_PlayerIdentity_java	UI_INPUT	UI Input Navigation	positioned	2	6	53	2473	188935a3abfe90e7730bfdded6fe7da2766408cfa5e1119e2772eaa8fd21a1ab
src/mechanist/PlayerLifecycleService.java	M_src_mechanist_PlayerLifecycleService_java	UI_RENDER	UI Render Surfaces	positioned	4	9	67	3568	1c1ae310ed71c9083cce5a1b0e948dbe2ee065435f680b6784b6b58afb137e65
src/mechanist/PlayerNpcCommandParityAuthority.java	M_src_mechanist_PlayerNpcCommandParityAuthority_java	UI_RENDER	UI Render Surfaces	positioned	2	16	174	10331	984eeae610b1b620b053ce04ad261172eca86615daa375b4cd5289b2997e2a07
src/mechanist/PlayerSessionManager.java	M_src_mechanist_PlayerSessionManager_java	UI_INPUT	UI Input Navigation	positioned	3	9	54	3299	79239cdfef28c559083b0a260e8284d4e1e3822d041edebd5d31bfb20b86dea1
src/mechanist/PlayerWorldStateRecord.java	M_src_mechanist_PlayerWorldStateRecord_java	UI_INPUT	UI Input Navigation	positioned	2	0	27	963	1f2615b70acf7caff7a1da4fa526ead0f26cfc12cca2167c2bb31abc94f1b539
src/mechanist/PopulationPersonnelFramework.java	M_src_mechanist_PopulationPersonnelFramework_java	UI_RENDER	UI Render Surfaces	positioned	9	122	1262	82504	15849f461860edac2e489fdde4aac13add859bb8e400048c6151a3ea61bbeaae
src/mechanist/PortraitSemanticAssetAuthority.java	M_src_mechanist_PortraitSemanticAssetAuthority_java	UI_INPUT	UI Input Navigation	positioned	5	17	231	11149	08188db9d682b8e3812be5c418e796d1ba96769eb49f1ebcc401172bc083bf0b
src/mechanist/PredictedLocalController.java	M_src_mechanist_PredictedLocalController_java	UI_RENDER	UI Render Surfaces	positioned	6	15	124	6547	40cdd0aa72ccb972b9c83393371be110b89ba90ddc04cd0b2422576c9a8ff2a4
src/mechanist/ProGuardMapParser.java	M_src_mechanist_ProGuardMapParser_java	RUNTIME_OPTIONS	Runtime Options	positioned	8	23	272	12858	d96fdb2b67fbca891a19f8b27ab08c7c6538c6c4efa237ed79c20eab6b13a01d
src/mechanist/ProductionAuthorityFramework.java	M_src_mechanist_ProductionAuthorityFramework_java	UI_RENDER	UI Render Surfaces	positioned	50	314	3105	341832	e0f62617c7675ddc15f9bfd8c658782acd76c6af3ecd1c58ea38ec6db47fe031
src/mechanist/ProductionQueueRecordBridge.java	M_src_mechanist_ProductionQueueRecordBridge_java	UI_RENDER	UI Render Surfaces	positioned	2	12	88	5926	f328e415637d80bb5ae567f393421f0d4c900be4bc145681b913416e4b46770f
src/mechanist/ProgressiveConstructionAuthority.java	M_src_mechanist_ProgressiveConstructionAuthority_java	UI_RENDER	UI Render Surfaces	positioned	1	23	220	11934	1a927684ac87422e47b497319f5dd43126a3ab56a73cee82fd9c8622f8cfe140
src/mechanist/ProjectReevaluationAuthority.java	M_src_mechanist_ProjectReevaluationAuthority_java	UI_RENDER	UI Render Surfaces	positioned	1	9	73	7909	346985ab3700c914e550e95c03661ded854296e7167f435e64bb892516c3ca1e
src/mechanist/PublicServiceMediaAuthority.java	M_src_mechanist_PublicServiceMediaAuthority_java	UI_RENDER	UI Render Surfaces	positioned	2	27	180	10473	109fdca63ba00783bc687283ffd52a396c58a04cd2c920372b0ee18116efad1d
src/mechanist/ReflectiveNettyBindingService.java	M_src_mechanist_ReflectiveNettyBindingService_java	RUNTIME_OPTIONS	Runtime Options	positioned	2	6	63	3250	3fa1a503a9ae2785d52d1f468032f2355badb17ea9936b0df23f4664948e0590
src/mechanist/RenderScalingCrtAuthority.java	M_src_mechanist_RenderScalingCrtAuthority_java	UI_RENDER	UI Render Surfaces	positioned	3	27	196	7914	983d74d468d0831c1699694ee05bea2a40c2a36fd2245b9a64c81275baeb84a6
src/mechanist/RetargetReadinessAuditAuthority.java	M_src_mechanist_RetargetReadinessAuditAuthority_java	UI_RENDER	UI Render Surfaces	positioned	3	17	212	12983	c9c0b124c68b7b87f3d0cc0f1dc017ce0d8ecd1393699f5bf61c47eabaad53e9
src/mechanist/RoadAdjacencyIntegrationAuthority.java	M_src_mechanist_RoadAdjacencyIntegrationAuthority_java	WORLD_GEN	World Generation Transition	positioned	2	19	250	11158	a9716802a5d202f0bdbce16bf0c6ce4668aac62730549924cb33562bd3ed30ce
src/mechanist/RoadFrontageFixtureAuthority.java	M_src_mechanist_RoadFrontageFixtureAuthority_java	WORLD_GEN	World Generation Transition	positioned	2	15	231	12630	049b471fcb953c830bf6f3ba5ece9bb5e69b2263edbbe21347ca22ed90cd5571
src/mechanist/RoadGridIntegrationAuthority.java	M_src_mechanist_RoadGridIntegrationAuthority_java	UI_RENDER	UI Render Surfaces	positioned	2	13	203	9381	6286eb5c590ee9da42e4a37a25660fc16b09eec828f2ee0bb8693b7810424ff4
src/mechanist/RoadTransitFixtureAuthority.java	M_src_mechanist_RoadTransitFixtureAuthority_java	UI_RENDER	UI Render Surfaces	positioned	2	18	184	13418	f06778ab29c7944827ea48c3afee25861f06e94224a6127e3a92ac757ca96556
src/mechanist/RoadTransitFixtureInteractionAuthority.java	M_src_mechanist_RoadTransitFixtureInteractionAuthority_java	UI_RENDER	UI Render Surfaces	positioned	1	2	24	1008	d7bddf9726245262d2b3483895024b62f9eec0a77911559c1f6de47927508e48
src/mechanist/RoomFixtureInteractionAuthority.java	M_src_mechanist_RoomFixtureInteractionAuthority_java	UI_RENDER	UI Render Surfaces	positioned	2	21	313	23724	29717c24e14f3ee2cd89e9dc4d2adc6cce5c9a72e66f6915f461541f026c57eb
src/mechanist/RoomManifestApi.java	M_src_mechanist_RoomManifestApi_java	UI_INPUT	UI Input Navigation	positioned	2	8	189	29492	07a30b1e276a0410b7e88c278a7d996acfac185793113b15a824554e8dd94f45
src/mechanist/RoomProfile.java	M_src_mechanist_RoomProfile_java	RUNTIME_OPTIONS	Runtime Options	positioned	1	31	335	48117	32174c826bc7b55e982af636c987337c146f4d7434d639d1f099c80dd58c6632
src/mechanist/RuntimePathResolver.java	M_src_mechanist_RuntimePathResolver_java	RUNTIME_OPTIONS	Runtime Options	positioned	1	12	122	4733	29c614c50fec6470e7006ad9dea73c3bc520c73e2c181bf3ab2e114805e1d308
src/mechanist/RuntimeProfile.java	M_src_mechanist_RuntimeProfile_java	RUNTIME_OPTIONS	Runtime Options	positioned	1	5	115	5742	5612fe38ec6cf56c5f21b26b84453162118323e7a277dbd612e1c2398314774f
src/mechanist/RuntimeSeparationAuthority.java	M_src_mechanist_RuntimeSeparationAuthority_java	UI_RENDER	UI Render Surfaces	positioned	1	4	54	2770	29ea8c15a124d822ad6a0e1306450aa28e4c2b88c3f61ba304e82c0e6e93c104
src/mechanist/SaveEfficiencyAuthority.java	M_src_mechanist_SaveEfficiencyAuthority_java	UI_RENDER	UI Render Surfaces	positioned	3	38	482	28321	a7521d752b737227733d6161ecb511ac784430680ae43c005d8f1014cb8e7373
src/mechanist/ScreenPainter.java	M_src_mechanist_ScreenPainter_java	UI_RENDER	UI Render Surfaces	positioned	1	0	10	206	fc74a31b20d2a8213964485c4e394a77dafd85f5aa97e29360f976a3c3e8df28
src/mechanist/SectorAuditRuntimeAuthority.java	M_src_mechanist_SectorAuditRuntimeAuthority_java	UI_RENDER	UI Render Surfaces	positioned	3	11	195	10296	19083f75a412973a7e47bd480ca02f043f0dfacbe6a39a64dae1bbe93ee3bae3
src/mechanist/SectorGenerationTraceAuthority.java	M_src_mechanist_SectorGenerationTraceAuthority_java	UI_RENDER	UI Render Surfaces	positioned	3	15	163	6659	36fdc1ee5170e464c88d4fefb8a49d0d71f74cd1011bb959cbb57b4a2c64bd86
src/mechanist/SectorManager.java	M_src_mechanist_SectorManager_java	UI_INPUT	UI Input Navigation	positioned	12	59	609	25224	31096c01587bf7746b8d6413a3d4c991adaa615a9fed068415c4ecd2b64d47f0
src/mechanist/SecureChatPacket.java	M_src_mechanist_SecureChatPacket_java	UI_INPUT	UI Input Navigation	positioned	1	11	132	5806	ac8b9eeec2cc6baf925df9ac0135940c9b1ea98264b34a52d236a615397b37c6
src/mechanist/SecureHandshakeStateMachine.java	M_src_mechanist_SecureHandshakeStateMachine_java	RUNTIME_OPTIONS	Runtime Options	positioned	18	62	292	14786	7d84839910160a8da87212fe0378d980e470f91f5f5b46d76fb8dcfa7fffc550
src/mechanist/SecureLocalSaveValidationManager.java	M_src_mechanist_SecureLocalSaveValidationManager_java	UI_INPUT	UI Input Navigation	positioned	2	7	72	3402	fa1c44a50933b57ca524b540d7026651ef5dde979d4d2eb3e0cda8fe8da7e926
src/mechanist/SecureModClassLoader.java	M_src_mechanist_SecureModClassLoader_java	RUNTIME_OPTIONS	Runtime Options	positioned	6	6	142	5629	eccdc2a89c5c1928ea4eb50e7b911aee9c8c33227164136aa7178cf6ef7eb854
src/mechanist/SecureServerNetworkingCore.java	M_src_mechanist_SecureServerNetworkingCore_java	RUNTIME_OPTIONS	Runtime Options	positioned	1	2	71	4664	1dc468479b8886be4a0facba472149e4832a367cf76a5515a71bf86c7604b148
src/mechanist/SecurityPathGuard.java	M_src_mechanist_SecurityPathGuard_java	RUNTIME_OPTIONS	Runtime Options	positioned	2	5	43	1899	199ee8e230f157a21448171dab5118327f8b37fd087de13dd94433fb159d940e
src/mechanist/SelfEntombmentConstructionAuthority.java	M_src_mechanist_SelfEntombmentConstructionAuthority_java	UI_RENDER	UI Render Surfaces	positioned	2	12	120	6182	318aeaee123ca8c7704e4e2bd132723e1f796009c6e7c4e5eb8b476469a8116e
src/mechanist/SemanticAssetInfopediaAuthority.java	M_src_mechanist_SemanticAssetInfopediaAuthority_java	UI_RENDER	UI Render Surfaces	positioned	2	8	140	6691	c001aebda69f4cb7e12d876d629d8beaf82369528c211bb9b37b60ee8224625c
src/mechanist/ServerAdminEntryBridge.java	M_src_mechanist_ServerAdminEntryBridge_java	UI_RENDER	UI Render Surfaces	positioned	1	7	81	3925	a3a2daa3cf913fe9be93f6792bb654377b55ccc1bf2fbb729f0ba0529071a239
src/mechanist/ServerConfig.java	M_src_mechanist_ServerConfig_java	RUNTIME_OPTIONS	Runtime Options	positioned	1	5	86	4023	9a424de9f76c946b09091d2de27de6d8f449d2e09ca172e7e8eb82ed121eb4c8
src/mechanist/ServerDisasterRecoveryEngine.java	M_src_mechanist_ServerDisasterRecoveryEngine_java	UI_INPUT	UI Input Navigation	positioned	5	11	178	9844	c6db5478de3f54855f4febcc70b920a0675397b158307420a85ec43cb9e5fa75
src/mechanist/ServerPerformanceMonitor.java	M_src_mechanist_ServerPerformanceMonitor_java	RUNTIME_OPTIONS	Runtime Options	positioned	2	11	75	3199	ed16253dcc1205cec02ff18104cbe8c94c74e4f875571bbd10e77741926003b5
src/mechanist/ServerRuntimePaths.java	M_src_mechanist_ServerRuntimePaths_java	UI_RENDER	UI Render Surfaces	positioned	2	18	72	3077	242e858ed48dd7c5dff29aeea1ec7e6226228a97e1c1ed7d512ddac793415c4d
src/mechanist/SimpleJson.java	M_src_mechanist_SimpleJson_java	UI_INPUT	UI Input Navigation	positioned	2	12	73	3457	2ce5fd467324c945fd5c80edf64a90fb24f705fc076679930df6f50f083425a6
src/mechanist/SimulationEditorRepository.java	M_src_mechanist_SimulationEditorRepository_java	UI_RENDER	UI Render Surfaces	positioned	5	33	251	14669	b700a9278a3e8fd1ac186d90f388e3aae13d3f3901aa54094cb7cf48dfb63b8e
src/mechanist/SimulationEditorSuite.java	M_src_mechanist_SimulationEditorSuite_java	UI_RENDER	UI Render Surfaces	positioned	17	60	824	45085	84becd4e91817b5a534e1b692b061c1190f508aaee1529a99d4372349e51eb24
src/mechanist/SinglePlayerSectorRuntimeBridge.java	M_src_mechanist_SinglePlayerSectorRuntimeBridge_java	UI_RENDER	UI Render Surfaces	positioned	1	31	305	16161	54a87dbcf57a17a3ae0d1e60a52bb74905fcb54d9b76a8407a4eabce999f4ba6
src/mechanist/SnapshotDeltaCompressor.java	M_src_mechanist_SnapshotDeltaCompressor_java	UI_INPUT	UI Input Navigation	positioned	9	39	294	16480	a0dc1459e6af8b2c76c69bb0f2c83cd59925ac1ee818fb7506118dddee2474ea
src/mechanist/SpawnPlacementResolver.java	M_src_mechanist_SpawnPlacementResolver_java	WORLD_GEN	World Generation Transition	positioned	2	4	40	2349	cb8b7cab785c487f6b7ee15a3537a0a805fec14aeff2935e1ca1eab8f2fbfa69
src/mechanist/StackTraceDeobfuscator.java	M_src_mechanist_StackTraceDeobfuscator_java	UI_RENDER	UI Render Surfaces	positioned	6	10	131	7231	b095d71b68f49739a34b3e0de05ebfbb113e15e5c92852ab3bf97788c0d52c18
src/mechanist/StaffingLaborBridgeAuthority.java	M_src_mechanist_StaffingLaborBridgeAuthority_java	UI_RENDER	UI Render Surfaces	positioned	2	11	147	7131	9988631d464b9c00a630420102719e9326f886a829ddf264ec2ac972a70c721c
src/mechanist/StaffingRoleSkillValidationAuthority.java	M_src_mechanist_StaffingRoleSkillValidationAuthority_java	UI_RENDER	UI Render Surfaces	positioned	2	8	138	6744	8e86d981580928e62ce2fa69df353287b9a072d7ac3ba3284dc2e3ea4eccabb4
src/mechanist/StampedModuleSpec.java	M_src_mechanist_StampedModuleSpec_java	RUNTIME_OPTIONS	Runtime Options	positioned	1	1	22	1009	e20dfbbba02b501ca03198d9fbcd81a4c5f658d1a681ef17d2ffcd27c0f11a6d
src/mechanist/StampedRoomSpec.java	M_src_mechanist_StampedRoomSpec_java	RUNTIME_OPTIONS	Runtime Options	positioned	1	3	26	1128	2a11bb4eb68fca9fa2d5883a59f0a66e4bc3e8f21a8f8d6b6081ce3b6472c211
src/mechanist/SteamNetworkingBridge.java	M_src_mechanist_SteamNetworkingBridge_java	UI_INPUT	UI Input Navigation	positioned	6	8	106	5259	b994d0771d06a5d98561ce4ca6d3d1a722a36857520013f2bd1fed3d77c1a399
src/mechanist/SystemdSocketActivationBridge.java	M_src_mechanist_SystemdSocketActivationBridge_java	RUNTIME_OPTIONS	Runtime Options	positioned	2	4	23	1302	7b8a3364d20981868ca6860d70340aa1c6548e92a46f2737f7b12c0a8a2d4618
src/mechanist/TheMechanist.java	M_src_mechanist_TheMechanist_java	UI_RENDER	UI Render Surfaces	positioned	1	1	47	2392	f307330a42819b7277efa8d2a2e16be22dba2da39f1235bd92986589bede3328
src/mechanist/TheMechanistServer.java	M_src_mechanist_TheMechanistServer_java	UI_INPUT	UI Input Navigation	positioned	4	6	96	3909	3d87076653552e6f01e82bfb78992f785fe905914d0f34831a837c99c720082e
src/mechanist/TileArtSystem.java	M_src_mechanist_TileArtSystem_java	UI_INPUT	UI Input Navigation	positioned	2	9	123	4582	dd755bb9f55a62e2acb54fc8fa08e09a5362700cb19bb1fa657835b643243e90
src/mechanist/TileDataCompilationAuthority.java	M_src_mechanist_TileDataCompilationAuthority_java	UI_RENDER	UI Render Surfaces	positioned	3	46	603	28503	624e5a781c15b222cb121a4da195071ca653e1540404fbc1bcb4e47e078527a5
src/mechanist/TileImageRegistry.java	M_src_mechanist_TileImageRegistry_java	UI_RENDER	UI Render Surfaces	positioned	4	35	139	6274	1c5043f845b5784dae184bbee98c41f58539c989c377758eb70b121972487102
src/mechanist/TileInfopediaAuthority.java	M_src_mechanist_TileInfopediaAuthority_java	UI_RENDER	UI Render Surfaces	positioned	2	11	250	21356	65218e8205f77360e1ff6431ed8ff611f93cbdc8ca50ea039c23ca58853aeda0
src/mechanist/TileSemanticAssetAuthority.java	M_src_mechanist_TileSemanticAssetAuthority_java	UI_RENDER	UI Render Surfaces	positioned	1	17	256	10976	c774ffa378f46640df8508330848fb0f3649db5f5456e2597128bab3e460100e
src/mechanist/TreeCanvasPanel.java	M_src_mechanist_TreeCanvasPanel_java	UI_RENDER	UI Render Surfaces	positioned	1	18	232	9172	a5efec084f089037efac2ea9d810b8548f002bc7b9f329db9156e3d7b24e6baa
src/mechanist/UiHoverHelpPainter.java	M_src_mechanist_UiHoverHelpPainter_java	UI_RENDER	UI Render Surfaces	positioned	1	2	42	1846	609246b1108e34e3e73ac57c8fb49ea9e740501199359e2b61cb8497945824ef
src/mechanist/UiModalButtonController.java	M_src_mechanist_UiModalButtonController_java	UI_RENDER	UI Render Surfaces	positioned	1	4	38	1613	433421f6984c917a50ff39e275211fe31ea1278f0fbb519a2ecacba109a23ad9
src/mechanist/UiRuntimeSupportFramework.java	M_src_mechanist_UiRuntimeSupportFramework_java	UI_RENDER	UI Render Surfaces	positioned	9	50	428	20938	2509a9260a9da445c294b971c10ba63c14a54761f62ecd81c39c2fb4600d34c4
src/mechanist/UiTextSurfacePainter.java	M_src_mechanist_UiTextSurfacePainter_java	UI_RENDER	UI Render Surfaces	positioned	1	6	98	4110	e10660b6b1e96b153c620dea50e11573a2bda1e66aad18b58420d0b0c2552ef6
src/mechanist/UniversalManagementWindowAuthority.java	M_src_mechanist_UniversalManagementWindowAuthority_java	WORLD_GEN	World Generation Transition	positioned	2	5	49	3490	52aba0cd3cbad50cdcdffa9524745216812888e8694fbc72c3f70c23c7415b2f
src/mechanist/UniversalWindowAuthority.java	M_src_mechanist_UniversalWindowAuthority_java	UI_RENDER	UI Render Surfaces	positioned	6	15	234	10906	908fffa6aa6ebbccbf4fd8ec2ce81aa14c5914b44b655d5ad7ffae6d01dbeafa
src/mechanist/UserProfileAuthority.java	M_src_mechanist_UserProfileAuthority_java	UI_INPUT	UI Input Navigation	positioned	2	13	144	6777	ffdaf409e2d06a09aa74a69864129c1a018d1555457bf7f109e50eb993f8eb21
src/mechanist/VisualJuiceFramework.java	M_src_mechanist_VisualJuiceFramework_java	UI_RENDER	UI Render Surfaces	positioned	17	55	593	27133	06ae703842a4282027f0f03bb776b8b3c281ab08d6aa3a331c98f3351d5167c1
