path	class	kind	line	owner_zone	file_lines	sha256
src/mechanist/GuardPdfDefenseFixtureAuthority.java	GuardPdfDefenseFixtureAuthority	class	14	interaction.fixtures.machines	211	e3e20927dbe1f8832e2dca88400ff09d54edba4d1fdcd5a7ab03d596b06ffb34
src/mechanist/GuardPdfDefenseFixtureAuthority.java	Variant	enum	32	interaction.fixtures.machines	211	e3e20927dbe1f8832e2dca88400ff09d54edba4d1fdcd5a7ab03d596b06ffb34
src/mechanist/HandshakeHotRestartCoordinator.java	HandshakeHotRestartCoordinator	class	14	assets.registry.art	109	cefe58d0324c8283d6ebddd58d51be6599dd8154b28468f88f96965c3b4bab4d
src/mechanist/HandshakeHotRestartCoordinator.java	ServerGate	class	25	assets.registry.art	109	cefe58d0324c8283d6ebddd58d51be6599dd8154b28468f88f96965c3b4bab4d
src/mechanist/HandshakeNetworkFrame.java	HandshakeNetworkFrame	interface	11	ui.render.surface	128	f1ac5ed39d03fc83fe312150e3f3635a268f33454f39aa67aef592782581516a
src/mechanist/HandshakeNetworkFrame.java	IdentityProof	record	26	ui.render.surface	128	f1ac5ed39d03fc83fe312150e3f3635a268f33454f39aa67aef592782581516a
src/mechanist/HandshakeNetworkFrame.java	ManifestPayload	record	30	ui.render.surface	128	f1ac5ed39d03fc83fe312150e3f3635a268f33454f39aa67aef592782581516a
src/mechanist/HandshakeNetworkFrame.java	AcquisitionComplete	record	34	ui.render.surface	128	f1ac5ed39d03fc83fe312150e3f3635a268f33454f39aa67aef592782581516a
src/mechanist/HandshakeNetworkFrame.java	HotRestartStarted	record	38	ui.render.surface	128	f1ac5ed39d03fc83fe312150e3f3635a268f33454f39aa67aef592782581516a
src/mechanist/HandshakeNetworkFrame.java	HotRestartComplete	record	42	ui.render.surface	128	f1ac5ed39d03fc83fe312150e3f3635a268f33454f39aa67aef592782581516a
src/mechanist/HandshakeNetworkFrame.java	IntegrityChallengeIssued	record	46	ui.render.surface	128	f1ac5ed39d03fc83fe312150e3f3635a268f33454f39aa67aef592782581516a
src/mechanist/HandshakeNetworkFrame.java	IntegrityChallengeResponse	record	50	ui.render.surface	128	f1ac5ed39d03fc83fe312150e3f3635a268f33454f39aa67aef592782581516a
src/mechanist/HandshakeNetworkFrame.java	WorldSnapshotReady	record	54	ui.render.surface	128	f1ac5ed39d03fc83fe312150e3f3635a268f33454f39aa67aef592782581516a
src/mechanist/HandshakeNetworkFrame.java	AccessGranted	record	58	ui.render.surface	128	f1ac5ed39d03fc83fe312150e3f3635a268f33454f39aa67aef592782581516a
src/mechanist/HandshakeNetworkFrame.java	Rejected	record	62	ui.render.surface	128	f1ac5ed39d03fc83fe312150e3f3635a268f33454f39aa67aef592782581516a
src/mechanist/HostBindingResult.java	HostBindingResult	record	4	server.authority.launcher	29	bea1cd877eee4a6667605844b13a7c5ee5cb18e1f8e51130789b1df8e1e6ce87
src/mechanist/HybridEncryptionManager.java	HybridEncryptionManager	class	41	unclassified	322	7b3669d5ab670157dd764385fcc45632d29795581bc9d3abcc8e46667db34c05
src/mechanist/HybridEncryptionManager.java	AesGcmSealedPayload	record	307	inventory.items.persistence	322	7b3669d5ab670157dd764385fcc45632d29795581bc9d3abcc8e46667db34c05
src/mechanist/HybridEncryptionManager.java	SecureChatCryptoException	class	318	unclassified	322	7b3669d5ab670157dd764385fcc45632d29795581bc9d3abcc8e46667db34c05
src/mechanist/IndustrialForgeFixtureAuthority.java	IndustrialForgeFixtureAuthority	class	13	interaction.fixtures.machines	171	4e949cac2760d83213d799a79bb01dc9849df7cb18938f90ccc9c328db9f3ee7
src/mechanist/IndustrialForgeFixtureAuthority.java	Variant	enum	23	interaction.fixtures.machines	171	4e949cac2760d83213d799a79bb01dc9849df7cb18938f90ccc9c328db9f3ee7
src/mechanist/InfrastructurePromotionRegistry.java	InfrastructurePromotionRegistry	class	12	assets.registry.art	1001	f96c1ea49e091ab4804318a071f084524561cd92d5bf47a7b6d85790c9e8683e
src/mechanist/InfrastructurePromotionRegistry.java	DecompositionClass	enum	15	assets.registry.art	1001	f96c1ea49e091ab4804318a071f084524561cd92d5bf47a7b6d85790c9e8683e
src/mechanist/InfrastructurePromotionRegistry.java	OperationLane	enum	35	assets.registry.art	1001	f96c1ea49e091ab4804318a071f084524561cd92d5bf47a7b6d85790c9e8683e
src/mechanist/InfrastructurePromotionRegistry.java	Promotion	class	43	assets.registry.art	1001	f96c1ea49e091ab4804318a071f084524561cd92d5bf47a7b6d85790c9e8683e
src/mechanist/InputAction.java	InputAction	enum	3	ui.input.navigation	25	d93c2be32bfcd8ca247ab8b5b5f43b0cebe6fdca422b38ea3b0fb936b1066926
src/mechanist/InputRegistry.java	InputRegistry	class	6	ui.input.navigation	78	8b9242ab053d37c72bf661066b5311432c014111be1add585edad415ec17cabf
src/mechanist/InputSource.java	InputSource	enum	3	ui.input.navigation	6	3a45ff44b4f90245b1c7bca866cb342167d5ec35dd87e9fcbd1443b61fe5ee36
src/mechanist/InspectableFeatureTable.java	InspectableFeatureTable	class	15	unclassified	48	f4158744f7c30a3ade4eb2c62138d154cf2c71573f00e989047883d62c0989a7
src/mechanist/InspectableFeatureTable.java	cabinet	record	28	unclassified	48	f4158744f7c30a3ade4eb2c62138d154cf2c71573f00e989047883d62c0989a7
src/mechanist/IntegratedLocalMultiplayerHost.java	IntegratedLocalMultiplayerHost	class	12	server.authority.launcher	72	a9da61ef6491a5197a66a79ac6a8466f9c87663b5e4d78fd27305a7b0b08f950
src/mechanist/IntegratedLocalMultiplayerHost.java	LocalHostOpenResult	record	72	server.authority.launcher	72	a9da61ef6491a5197a66a79ac6a8466f9c87663b5e4d78fd27305a7b0b08f950
src/mechanist/InternalServerSessionAuthority.java	InternalServerSessionAuthority	class	8	server.authority.launcher	63	6268900bfa5d684ebd28b305277c381f0d4b935f6a39b0b9ec80d8118449b013
src/mechanist/InternalServerSessionAuthority.java	CommandContext	record	51	server.authority.launcher	63	6268900bfa5d684ebd28b305277c381f0d4b935f6a39b0b9ec80d8118449b013
src/mechanist/IntroCrawlSurfacePainter.java	IntroCrawlSurfacePainter	class	20	ui.render.surface	159	a715807dbabf1fd1dfddddca6303f0e293381cb0c9c97cb97d411ffdc81284a5
src/mechanist/IntrusionDetectionEngine.java	IntrusionDetectionEngine	class	30	unclassified	275	bca83e93519264c02dfb9bb140ff833e57105470f901c1d7f865f33c326ff40c
src/mechanist/IntrusionDetectionEngine.java	resource	class	144	unclassified	275	bca83e93519264c02dfb9bb140ff833e57105470f901c1d7f865f33c326ff40c
src/mechanist/IntrusionDetectionEngine.java	resource	class	149	unclassified	275	bca83e93519264c02dfb9bb140ff833e57105470f901c1d7f865f33c326ff40c
src/mechanist/IntrusionDetectionEngine.java	IntrusionType	enum	184	unclassified	275	bca83e93519264c02dfb9bb140ff833e57105470f901c1d7f865f33c326ff40c
src/mechanist/IntrusionDetectionEngine.java	StackFrameSnapshot	record	186	ui.render.surface	275	bca83e93519264c02dfb9bb140ff833e57105470f901c1d7f865f33c326ff40c
src/mechanist/IntrusionDetectionEngine.java	IntrusionEvent	record	195	unclassified	275	bca83e93519264c02dfb9bb140ff833e57105470f901c1d7f865f33c326ff40c
src/mechanist/IntrusionDetectionEngine.java	LockdownTarget	interface	226	unclassified	275	bca83e93519264c02dfb9bb140ff833e57105470f901c1d7f865f33c326ff40c
src/mechanist/IntrusionDetectionEngine.java	MonitoredSandbox	record	239	unclassified	275	bca83e93519264c02dfb9bb140ff833e57105470f901c1d7f865f33c326ff40c
src/mechanist/IntrusionDetectionEngine.java	SecurityExceptionWatchdog	class	241	unclassified	275	bca83e93519264c02dfb9bb140ff833e57105470f901c1d7f865f33c326ff40c
src/mechanist/IntrusionDetectionEngine.java	ExceptionSample	record	270	unclassified	275	bca83e93519264c02dfb9bb140ff833e57105470f901c1d7f865f33c326ff40c
src/mechanist/InventoryPanelKeyController.java	InventoryPanelKeyController	class	5	ui.render.surface	45	33ee68025ceec3828e1080acc764345d948df9a46f518ac674352992e6401138
src/mechanist/InventoryTransactionGuard.java	InventoryTransactionGuard	class	15	inventory.items.persistence	190	37f71f1301e91e8adb98458a9901c8685c22d1c8629e9d0149edd78c3f3cfb22
src/mechanist/InventoryTransactionGuard.java	PlayerTokenCache	class	83	inventory.items.persistence	190	37f71f1301e91e8adb98458a9901c8685c22d1c8629e9d0149edd78c3f3cfb22
src/mechanist/InventoryTransactionGuard.java	CachedTransaction	record	130	inventory.items.persistence	190	37f71f1301e91e8adb98458a9901c8685c22d1c8629e9d0149edd78c3f3cfb22
src/mechanist/InventoryTransactionGuard.java	PurchaseRequest	record	132	inventory.items.persistence	190	37f71f1301e91e8adb98458a9901c8685c22d1c8629e9d0149edd78c3f3cfb22
src/mechanist/InventoryTransactionGuard.java	TransactionResult	record	144	inventory.items.persistence	190	37f71f1301e91e8adb98458a9901c8685c22d1c8629e9d0149edd78c3f3cfb22
src/mechanist/InventoryTransactionGuard.java	PlayerInventoryState	record	150	inventory.items.persistence	190	37f71f1301e91e8adb98458a9901c8685c22d1c8629e9d0149edd78c3f3cfb22
src/mechanist/InventoryTransactionGuard.java	MerchantInventoryView	record	161	inventory.items.persistence	190	37f71f1301e91e8adb98458a9901c8685c22d1c8629e9d0149edd78c3f3cfb22
src/mechanist/InventoryTransactionGuard.java	Position3	record	171	inventory.items.persistence	190	37f71f1301e91e8adb98458a9901c8685c22d1c8629e9d0149edd78c3f3cfb22
src/mechanist/ItemEconomyFramework.java	ItemActionResult	class	5	ui.render.surface	1327	14124c5b75ce187f5bbda5229c16dbb1c0ecb7726b148b88c3232da9e10d607d
src/mechanist/ItemEconomyFramework.java	ItemInstance	class	35	ui.render.surface	1327	14124c5b75ce187f5bbda5229c16dbb1c0ecb7726b148b88c3232da9e10d607d
src/mechanist/ItemEconomyFramework.java	ContainerRecord	class	75	ui.render.surface	1327	14124c5b75ce187f5bbda5229c16dbb1c0ecb7726b148b88c3232da9e10d607d
src/mechanist/ItemEconomyFramework.java	ItemProvenanceRecord	class	104	ui.render.surface	1327	14124c5b75ce187f5bbda5229c16dbb1c0ecb7726b148b88c3232da9e10d607d
src/mechanist/ItemEconomyFramework.java	ItemQuality	class	183	ui.render.surface	1327	14124c5b75ce187f5bbda5229c16dbb1c0ecb7726b148b88c3232da9e10d607d
src/mechanist/ItemEconomyFramework.java	ContainerIdentityApi	class	226	ui.render.surface	1327	14124c5b75ce187f5bbda5229c16dbb1c0ecb7726b148b88c3232da9e10d607d
src/mechanist/ItemEconomyFramework.java	ItemDef	class	240	ui.render.surface	1327	14124c5b75ce187f5bbda5229c16dbb1c0ecb7726b148b88c3232da9e10d607d
src/mechanist/ItemEconomyFramework.java	ItemCatalog	class	260	ui.render.surface	1327	14124c5b75ce187f5bbda5229c16dbb1c0ecb7726b148b88c3232da9e10d607d
src/mechanist/ItemEconomyFramework.java	ItemLedgerAuthority	class	391	ui.render.surface	1327	14124c5b75ce187f5bbda5229c16dbb1c0ecb7726b148b88c3232da9e10d607d
src/mechanist/ItemEconomyFramework.java	ItemCatalogExpansionApi	class	422	ui.render.surface	1327	14124c5b75ce187f5bbda5229c16dbb1c0ecb7726b148b88c3232da9e10d607d
src/mechanist/ItemEconomyFramework.java	weapons	class	484	ui.render.surface	1327	14124c5b75ce187f5bbda5229c16dbb1c0ecb7726b148b88c3232da9e10d607d
src/mechanist/ItemEconomyFramework.java	signals	class	676	ui.render.surface	1327	14124c5b75ce187f5bbda5229c16dbb1c0ecb7726b148b88c3232da9e10d607d
src/mechanist/ItemEconomyFramework.java	separation	class	766	ui.render.surface	1327	14124c5b75ce187f5bbda5229c16dbb1c0ecb7726b148b88c3232da9e10d607d
src/mechanist/ItemEconomyFramework.java	still	class	799	ui.render.surface	1327	14124c5b75ce187f5bbda5229c16dbb1c0ecb7726b148b88c3232da9e10d607d
src/mechanist/ItemEconomyFramework.java	identity	class	864	ui.render.surface	1327	14124c5b75ce187f5bbda5229c16dbb1c0ecb7726b148b88c3232da9e10d607d
src/mechanist/ItemSemanticAssetAuthority.java	ItemSemanticAssetAuthority	class	20	inventory.items.persistence	146	f38db940fdfee215be787213ef757ca0251ab2b4525703f77092d643fc4745f7
src/mechanist/JvmRuntimeOptionsSubsystem.java	JvmRuntimeOptionsSubsystem	class	12	runtime.options	88	6a1e545494baff37cf64462a19e4ce6c4ebea63128c898bd9e997a48b7389c61
src/mechanist/JvmRuntimeProfileAuthority.java	JvmRuntimeProfileAuthority	class	13	runtime.options	321	ac0ef9d8ef834499afd0fbbe963a10bec69462b7370771df695710cb8b39e3fe
src/mechanist/JvmRuntimeProfileAuthority.java	ExecutionMode	enum	16	runtime.options	321	ac0ef9d8ef834499afd0fbbe963a10bec69462b7370771df695710cb8b39e3fe
src/mechanist/JvmRuntimeProfileAuthority.java	RuntimeTarget	enum	17	runtime.options	321	ac0ef9d8ef834499afd0fbbe963a10bec69462b7370771df695710cb8b39e3fe
src/mechanist/JvmRuntimeProfileAuthority.java	Java2dPipelineProfile	enum	18	runtime.options	321	ac0ef9d8ef834499afd0fbbe963a10bec69462b7370771df695710cb8b39e3fe
src/mechanist/JvmRuntimeProfileAuthority.java	GarbageCollectorProfile	enum	19	runtime.options	321	ac0ef9d8ef834499afd0fbbe963a10bec69462b7370771df695710cb8b39e3fe
src/mechanist/JvmRuntimeProfileAuthority.java	RuntimeConfig	class	28	runtime.options	321	ac0ef9d8ef834499afd0fbbe963a10bec69462b7370771df695710cb8b39e3fe
src/mechanist/KeyEarlyScreenController.java	KeyEarlyScreenController	class	5	ui.input.navigation	100	84212ad800c6fc4c2f6cddd19a3494b710b0524062a951ad6ce21ef1b936299a
src/mechanist/KeyboardInputBridge.java	KeyboardInputBridge	class	5	ui.input.navigation	70	d40bbca6b574453f24e903e44a5af314ccb17fb2b789cbd7673a428bbba9bdec
src/mechanist/KnowledgeBranchDefinitions.java	keeps	class	15	unclassified	338	cd024554aef4af2dc6a744073971f6633506985226dde09a52d8bfb1d7387fc1
src/mechanist/KnowledgeBranchDefinitions.java	KnowledgeBranchDefinitions	class	20	unclassified	338	cd024554aef4af2dc6a744073971f6633506985226dde09a52d8bfb1d7387fc1
src/mechanist/KnowledgeBranchDefinitions.java	KnowledgeCategory	enum	21	unclassified	338	cd024554aef4af2dc6a744073971f6633506985226dde09a52d8bfb1d7387fc1
src/mechanist/KnowledgeBranchDefinitions.java	KnowledgeTier	enum	22	unclassified	338	cd024554aef4af2dc6a744073971f6633506985226dde09a52d8bfb1d7387fc1
src/mechanist/KnowledgeBranchDefinitions.java	KnowledgeVisibility	enum	23	unclassified	338	cd024554aef4af2dc6a744073971f6633506985226dde09a52d8bfb1d7387fc1
src/mechanist/KnowledgeBranchDefinitions.java	KnowledgePayloadType	enum	24	inventory.items.persistence	338	cd024554aef4af2dc6a744073971f6633506985226dde09a52d8bfb1d7387fc1
src/mechanist/KnowledgeBranchDefinitions.java	KnowledgeMetadata	record	26	unclassified	338	cd024554aef4af2dc6a744073971f6633506985226dde09a52d8bfb1d7387fc1
src/mechanist/KnowledgeBranchDefinitions.java	CompositionAudit	record	27	world.generation.transition	338	cd024554aef4af2dc6a744073971f6633506985226dde09a52d8bfb1d7387fc1
src/mechanist/KnowledgeMenu.java	KnowledgeMenu	class	38	ui.render.surface	260	7f858ceb42a41ab89a4e867c23b5a47395b889c943978c57d642136dfa3f3e8a
src/mechanist/KnowledgeMenu.java	KnowledgeStateBridge	interface	39	ui.render.surface	260	7f858ceb42a41ab89a4e867c23b5a47395b889c943978c57d642136dfa3f3e8a
src/mechanist/KnowledgeNode.java	only	class	10	unclassified	72	82c1bff27452356db9abc870388f19ec1f8ab2cce2d7ed3b96e003a8a32fdfb8
src/mechanist/KnowledgeNode.java	KnowledgeNode	class	13	unclassified	72	82c1bff27452356db9abc870388f19ec1f8ab2cce2d7ed3b96e003a8a32fdfb8
src/mechanist/KnowledgeQualityFramework.java	KnowledgeDef	class	15	ui.render.surface	413	6986f378560cc2778c94d8881e2c8873985f53c4633267c2786aef84f6efc060
src/mechanist/KnowledgeQualityFramework.java	familiarity	class	149	ui.render.surface	413	6986f378560cc2778c94d8881e2c8873985f53c4633267c2786aef84f6efc060
src/mechanist/KnowledgeQualityFramework.java	caution	interface	226	ui.render.surface	413	6986f378560cc2778c94d8881e2c8873985f53c4633267c2786aef84f6efc060
src/mechanist/KnowledgeQualityFramework.java	familiarity	interface	228	ui.render.surface	413	6986f378560cc2778c94d8881e2c8873985f53c4633267c2786aef84f6efc060
src/mechanist/KnowledgeQualityFramework.java	QualityAuthorityProfile	class	257	ui.render.surface	413	6986f378560cc2778c94d8881e2c8873985f53c4633267c2786aef84f6efc060
src/mechanist/KnowledgeQualityFramework.java	QualityAuthorityApi	class	271	ui.render.surface	413	6986f378560cc2778c94d8881e2c8873985f53c4633267c2786aef84f6efc060
src/mechanist/KnowledgeQualityFramework.java	KnowledgeTreeApi	class	352	ui.render.surface	413	6986f378560cc2778c94d8881e2c8873985f53c4633267c2786aef84f6efc060
src/mechanist/KnowledgeTree.java	KnowledgeTree	class	18	unclassified	127	a98c5b40db36c1f024baf051ca1d438e3111d565dd3e71f1991708317fa61c2b
src/mechanist/KnowledgeTree.java	NodeState	enum	19	unclassified	127	a98c5b40db36c1f024baf051ca1d438e3111d565dd3e71f1991708317fa61c2b
src/mechanist/KnowledgeTree.java	UnlockResult	record	21	unclassified	127	a98c5b40db36c1f024baf051ca1d438e3111d565dd3e71f1991708317fa61c2b
src/mechanist/LabChemicalFixtureAuthority.java	LabChemicalFixtureAuthority	class	12	interaction.fixtures.machines	184	08ea66bbe2541334068eff0635cbaddbb9fb4eb38f59b213392beeeeccfdb4fb
src/mechanist/LabChemicalFixtureAuthority.java	Variant	enum	24	interaction.fixtures.machines	184	08ea66bbe2541334068eff0635cbaddbb9fb4eb38f59b213392beeeeccfdb4fb
src/mechanist/LauncherClientServerRuntimeAuthority.java	LauncherClientServerRuntimeAuthority	class	6	runtime.options	82	b6087d0110826632fcc95873ee649a254887cb53f13edc4fcbd055cc74bf9629
src/mechanist/LauncherShellStateAuthority.java	LauncherShellStateAuthority	class	9	server.authority.launcher	144	dd74fd26ce7d4e1b0dbfff6e842057eccfe7d41a894a83d5b80f13335291f651
src/mechanist/LauncherShellStateAuthority.java	Route	enum	12	ui.input.navigation	144	dd74fd26ce7d4e1b0dbfff6e842057eccfe7d41a894a83d5b80f13335291f651
src/mechanist/LauncherShellStateAuthority.java	RouteDescriptor	class	23	ui.input.navigation	144	dd74fd26ce7d4e1b0dbfff6e842057eccfe7d41a894a83d5b80f13335291f651
src/mechanist/LayerB.java	LayerB	class	3	unclassified	24	56c29ac663821697fa0d4395d122d93de0ccb44c7943d44e958cfa05dce76b11
src/mechanist/LayerC.java	LayerC	class	3	unclassified	39	b8004700b3286f83b55a22cad9c342f6551797e6906234692b61fc8acef550b7
src/mechanist/LayerD.java	LayerD	class	3	unclassified	147	3ab1f7d5cff19c58efef9af5bdcd7ed63339126ad182b15cefb9ffb38332ef3f
src/mechanist/LayerE.java	LayerE	class	3	unclassified	27	ea1f7b949707af95a011b8aa8fe863b4a932aa6a7d2d128676901140cfd72e5b
src/mechanist/LayerF.java	LayerF	class	3	unclassified	69	c5b81343f5cfdec35b4b8ced027d3bfd90385498b9b3177e1f12e76e93a239d2
src/mechanist/LayerG.java	LayerG	class	5	unclassified	52	3ea1aca8a85bb392c1e275451aba51bf1c537e6374f079778d235e1c3eef5f91
src/mechanist/LayerH.java	LayerH	class	3	unclassified	46	f3e5f0d59f31889b71123029e85e86ba8c21c8c7c40d11abbb1ced9d7441bd76
src/mechanist/LayerI.java	LayerI	class	3	unclassified	60	9de7227caaca658cd701961c7267b611efe0af4e36b3413913442f27371befc5
src/mechanist/LayerJ.java	LayerJ	class	3	unclassified	41	65cc4f6144a76990d007992891b26335569f606492060aa6c758202473dbd494
src/mechanist/LegacyPanelContext.java	GamePanel	class	20	ui.render.surface	258	942968206dc346cd1fd08e520357368c4c30bb5546213865ff3e74e8e9a1898a
src/mechanist/LegacyPanelContext.java	Screen	enum	31	ui.render.surface	258	942968206dc346cd1fd08e520357368c4c30bb5546213865ff3e74e8e9a1898a
src/mechanist/LegacyPanelContext.java	PanelMode	enum	32	ui.render.surface	258	942968206dc346cd1fd08e520357368c4c30bb5546213865ff3e74e8e9a1898a
src/mechanist/LegacyPanelContext.java	LegacyPanelAtlas	class	218	ui.render.surface	258	942968206dc346cd1fd08e520357368c4c30bb5546213865ff3e74e8e9a1898a
src/mechanist/LegacyPanelContext.java	LegacyKeyboardInputBridge	class	228	ui.render.surface	258	942968206dc346cd1fd08e520357368c4c30bb5546213865ff3e74e8e9a1898a
src/mechanist/LegacyPanelContext.java	LegacyMultiplayerMenu	class	232	ui.render.surface	258	942968206dc346cd1fd08e520357368c4c30bb5546213865ff3e74e8e9a1898a
src/mechanist/LegacyPanelContext.java	LegacySoundSurface	class	237	ui.render.surface	258	942968206dc346cd1fd08e520357368c4c30bb5546213865ff3e74e8e9a1898a
src/mechanist/LegacyPanelContext.java	LegacyRenderScaling	class	241	ui.render.surface	258	942968206dc346cd1fd08e520357368c4c30bb5546213865ff3e74e8e9a1898a
src/mechanist/LegacyPanelContext.java	LegacyFrameLimiter	class	245	ui.render.surface	258	942968206dc346cd1fd08e520357368c4c30bb5546213865ff3e74e8e9a1898a
src/mechanist/LegacyPanelContext.java	LegacyPerformanceDiagnostics	class	249	ui.render.surface	258	942968206dc346cd1fd08e520357368c4c30bb5546213865ff3e74e8e9a1898a
src/mechanist/LegacyPanelContext.java	LegacyPanelProfile	class	256	ui.render.surface	258	942968206dc346cd1fd08e520357368c4c30bb5546213865ff3e74e8e9a1898a
src/mechanist/LegacyPanelContextAdapters.java	itself	class	9	ui.render.surface	68	4bd436828c9f4e91c177db8a917830bc96a093871fab083860d04ecf105d1d2f
src/mechanist/LegacyPanelContextAdapters.java	LegacyPanelContextAdapters	class	13	ui.render.surface	68	4bd436828c9f4e91c177db8a917830bc96a093871fab083860d04ecf105d1d2f
src/mechanist/LegacyPanelContextAdapters.java	PlayerCommandPanelAdapter	class	23	ui.render.surface	68	4bd436828c9f4e91c177db8a917830bc96a093871fab083860d04ecf105d1d2f
src/mechanist/LegacyPanelContextAdapters.java	UiRenderPanelAdapter	class	33	ui.render.surface	68	4bd436828c9f4e91c177db8a917830bc96a093871fab083860d04ecf105d1d2f
src/mechanist/LegacyPanelContextAdapters.java	WorldRuntimePanelAdapter	class	42	ui.render.surface	68	4bd436828c9f4e91c177db8a917830bc96a093871fab083860d04ecf105d1d2f
src/mechanist/LegacyPanelContextAdapters.java	InventoryPersistencePanelAdapter	class	51	ui.render.surface	68	4bd436828c9f4e91c177db8a917830bc96a093871fab083860d04ecf105d1d2f
src/mechanist/LegacyPanelContextAdapters.java	AdminCommandPanelAdapter	class	60	ui.render.surface	68	4bd436828c9f4e91c177db8a917830bc96a093871fab083860d04ecf105d1d2f
src/mechanist/LegacyPanelRetargetContexts.java	PlayerCommandContext	interface	13	ui.render.surface	46	0c8651727ee4d103ec40025c6f40b2f85f6046f0e8b5d4c084820e87a9183343
src/mechanist/LegacyPanelRetargetContexts.java	UiRenderContext	interface	21	ui.render.surface	46	0c8651727ee4d103ec40025c6f40b2f85f6046f0e8b5d4c084820e87a9183343
src/mechanist/LegacyPanelRetargetContexts.java	WorldRuntimeContext	interface	28	ui.render.surface	46	0c8651727ee4d103ec40025c6f40b2f85f6046f0e8b5d4c084820e87a9183343
src/mechanist/LegacyPanelRetargetContexts.java	InventoryPersistenceContext	interface	35	ui.render.surface	46	0c8651727ee4d103ec40025c6f40b2f85f6046f0e8b5d4c084820e87a9183343
src/mechanist/LegacyPanelRetargetContexts.java	AdminCommandContext	interface	42	ui.render.surface	46	0c8651727ee4d103ec40025c6f40b2f85f6046f0e8b5d4c084820e87a9183343
src/mechanist/LimitedVendingStockAuthority.java	LimitedVendingStockAuthority	class	13	interaction.fixtures.machines	107	6e1fdcb310a045774a811ad71caf63e5bf573ecf298d65c30e749f983760c323
src/mechanist/LoadingSurfacePainter.java	LoadingSurfacePainter	class	11	ui.render.surface	33	cadaab2d68b9caf611d31da506e7cc7ef6a44f062874a817f05d00ba6d46b644
src/mechanist/LocalHostAuthGate.java	LocalHostAuthGate	class	10	server.authority.launcher	81	034eb16a7e585ef26ba22c164421b58ccf7f3271096e3775dcbc1301705abd81
src/mechanist/LocalHostAuthGate.java	AuthMode	enum	11	server.authority.launcher	81	034eb16a7e585ef26ba22c164421b58ccf7f3271096e3775dcbc1301705abd81
src/mechanist/LocalHostAuthGate.java	AuthConfig	record	12	server.authority.launcher	81	034eb16a7e585ef26ba22c164421b58ccf7f3271096e3775dcbc1301705abd81
src/mechanist/LocalHostAuthGate.java	AuthAttempt	record	15	server.authority.launcher	81	034eb16a7e585ef26ba22c164421b58ccf7f3271096e3775dcbc1301705abd81
src/mechanist/LocalHostAuthGate.java	AuthDecision	record	16	server.authority.launcher	81	034eb16a7e585ef26ba22c164421b58ccf7f3271096e3775dcbc1301705abd81
src/mechanist/LocalHostPanels.java	LocalHostSettingsPanel	class	26	ui.render.surface	134	0e84dd8b0f693a7b4627f7ab9e9bd9f658a15a633a6350811d346535e1614a70
src/mechanist/LocalHostPanels.java	HostDashboardOverlay	class	88	ui.render.surface	134	0e84dd8b0f693a7b4627f7ab9e9bd9f658a15a633a6350811d346535e1614a70
src/mechanist/LocalHostPanels.java	HostRosterEntry	record	89	ui.render.surface	134	0e84dd8b0f693a7b4627f7ab9e9bd9f658a15a633a6350811d346535e1614a70
src/mechanist/LocalWorldSaveStateSeparator.java	LocalWorldSaveStateSeparator	class	21	world.generation.transition	96	5189bcb6f9a5f72e22df08760a7740ea04c08b55a5c253462b59863f3aa14361
src/mechanist/LocalWorldSaveStateSeparator.java	SaveConversionException	class	91	world.generation.transition	96	5189bcb6f9a5f72e22df08760a7740ea04c08b55a5c253462b59863f3aa14361
src/mechanist/LocalWorldSaveStateSeparator.java	LocalWorldConversionManifest	record	96	world.generation.transition	96	5189bcb6f9a5f72e22df08760a7740ea04c08b55a5c253462b59863f3aa14361
src/mechanist/LoginProtectionTracker.java	LoginProtectionTracker	class	13	unclassified	78	91d13048dfcb70ba5cea085fa9e0a6891d846bdae11713f4ac5d72d8e18f67e5
src/mechanist/LoginProtectionTracker.java	PlayerActionType	enum	14	unclassified	78	91d13048dfcb70ba5cea085fa9e0a6891d846bdae11713f4ac5d72d8e18f67e5
src/mechanist/LoginProtectionTracker.java	ProtectionState	record	15	unclassified	78	91d13048dfcb70ba5cea085fa9e0a6891d846bdae11713f4ac5d72d8e18f67e5
src/mechanist/LogisticsContractLifecycleAuthority.java	LogisticsContractLifecycleAuthority	class	14	unclassified	236	023db10ac3bf799a6d6fccbfcc1f19f13c0cd48048db251167cc13828735ddaa
src/mechanist/LogisticsContractLifecycleAuthority.java	ContractLifecycleRecord	class	23	unclassified	236	023db10ac3bf799a6d6fccbfcc1f19f13c0cd48048db251167cc13828735ddaa
src/mechanist/LogisticsContractLifecycleAuthority.java	exists	record	151	unclassified	236	023db10ac3bf799a6d6fccbfcc1f19f13c0cd48048db251167cc13828735ddaa
src/mechanist/LogisticsDeliveryIntentAuthority.java	LogisticsDeliveryIntentAuthority	class	12	unclassified	172	ef584297e7992d9e34326e025ae5279fe35f30974b67aab324eb6de0c94d1236
src/mechanist/LogisticsDeliveryIntentAuthority.java	DeliveryIntentRecord	class	19	unclassified	172	ef584297e7992d9e34326e025ae5279fe35f30974b67aab324eb6de0c94d1236
src/mechanist/LogisticsHaulFulfillmentPreflightAuthority.java	LogisticsHaulFulfillmentPreflightAuthority	class	14	unclassified	265	b4515c140e9e5944f1a2ccc64c55f5a8b17cce60f4fdeb748b5c165a2a96ab03
