asset_id	path	resolution	source_group	source_atlas	row	col	category	content_type	description	descriptor_source	content_tags	brightness	edge_density	visible_ratio
floors_cultfloors_r02c04	32px/floors/Cultfloors_r02c04_32px.png	32	floors	Cultfloors	2	4	floors			derived	floors,floor,surface,cultfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	36.55	0.1354	0.9961
floors_cultfloors_r02c05	32px/floors/Cultfloors_r02c05_32px.png	32	floors	Cultfloors	2	5	floors			derived	floors,floor,surface,cultfloors,architecture,ground,color_black,filled,dark,medium_detail	25.49	0.1193	0.9922
floors_cultfloors_r03c01	32px/floors/Cultfloors_r03c01_32px.png	32	floors	Cultfloors	3	1	floors			derived	floors,floor,surface,cultfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	30.11	0.1471	0.9922
floors_cultfloors_r03c02	32px/floors/Cultfloors_r03c02_32px.png	32	floors	Cultfloors	3	2	floors			derived	floors,floor,surface,cultfloors,architecture,ground,color_black,filled,dark,medium_detail	19.8	0.1087	0.9961
floors_cultfloors_r03c03	32px/floors/Cultfloors_r03c03_32px.png	32	floors	Cultfloors	3	3	floors			derived	floors,floor,surface,cultfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	43.71	0.1683	0.9961
floors_cultfloors_r03c04	32px/floors/Cultfloors_r03c04_32px.png	32	floors	Cultfloors	3	4	floors			derived	floors,floor,surface,cultfloors,architecture,ground,color_black,filled,dark,medium_detail	26.28	0.1127	0.9922
floors_cultfloors_r03c05	32px/floors/Cultfloors_r03c05_32px.png	32	floors	Cultfloors	3	5	floors			derived	floors,floor,surface,cultfloors,architecture,ground,color_black,filled,dark,medium_detail	27.28	0.1187	0.9883
floors_cultfloors_r04c01	32px/floors/Cultfloors_r04c01_32px.png	32	floors	Cultfloors	4	1	floors			derived	floors,floor,surface,cultfloors,architecture,ground,color_black,filled,dark,medium_detail	30.82	0.1462	1.0
floors_cultfloors_r04c02	32px/floors/Cultfloors_r04c02_32px.png	32	floors	Cultfloors	4	2	floors			derived	floors,floor,surface,cultfloors,architecture,ground,color_red,filled,dark,medium_detail	40.72	0.1604	0.9961
floors_cultfloors_r04c03	32px/floors/Cultfloors_r04c03_32px.png	32	floors	Cultfloors	4	3	floors			derived	floors,floor,surface,cultfloors,architecture,ground,color_black,filled,dark,medium_detail	24.73	0.1172	0.9961
floors_cultfloors_r04c04	32px/floors/Cultfloors_r04c04_32px.png	32	floors	Cultfloors	4	4	floors			derived	floors,floor,surface,cultfloors,architecture,ground,color_black,filled,dark,medium_detail	27.56	0.121	1.0
floors_cultfloors_r04c05	32px/floors/Cultfloors_r04c05_32px.png	32	floors	Cultfloors	4	5	floors			derived	floors,floor,surface,cultfloors,architecture,ground,color_black,filled,dark,medium_detail	20.02	0.1171	0.9961
floors_cultfloors_r05c01	32px/floors/Cultfloors_r05c01_32px.png	32	floors	Cultfloors	5	1	floors			derived	floors,floor,surface,cultfloors,architecture,ground,color_black,filled,dark,medium_detail	26.88	0.129	0.9922
floors_cultfloors_r05c02	32px/floors/Cultfloors_r05c02_32px.png	32	floors	Cultfloors	5	2	floors			derived	floors,floor,surface,cultfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	38.6	0.1433	0.9883
floors_cultfloors_r05c03	32px/floors/Cultfloors_r05c03_32px.png	32	floors	Cultfloors	5	3	floors			derived	floors,floor,surface,cultfloors,architecture,ground,color_black,filled,dark,medium_detail	24.7	0.1254	0.9883
floors_cultfloors_r05c04	32px/floors/Cultfloors_r05c04_32px.png	32	floors	Cultfloors	5	4	floors			derived	floors,floor,surface,cultfloors,architecture,ground,color_black,filled,dark,medium_detail	25.53	0.1248	0.9922
floors_cultfloors_r05c05	32px/floors/Cultfloors_r05c05_32px.png	32	floors	Cultfloors	5	5	floors			derived	floors,floor,surface,cultfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	36.09	0.132	0.9961
floors_factory_floors_r01c01	32px/floors/Factory_floors_r01c01_32px.png	32	floors	Factory_floors	1	1	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_black,filled,dark,medium_detail	24.84	0.1488	0.9883
floors_factory_floors_r01c02	32px/floors/Factory_floors_r01c02_32px.png	32	floors	Factory_floors	1	2	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_dark_gray,filled,dark,medium_detail	31.38	0.1431	0.9961
floors_factory_floors_r01c03	32px/floors/Factory_floors_r01c03_32px.png	32	floors	Factory_floors	1	3	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_red,filled,dark,medium_detail	29.47	0.1411	0.9844
floors_factory_floors_r01c04	32px/floors/Factory_floors_r01c04_32px.png	32	floors	Factory_floors	1	4	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_black,filled,dark,medium_detail	26.15	0.135	0.9922
floors_factory_floors_r01c05	32px/floors/Factory_floors_r01c05_32px.png	32	floors	Factory_floors	1	5	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_dark_gray,filled,dark,medium_detail	31.14	0.1364	0.9883
floors_factory_floors_r02c01	32px/floors/Factory_floors_r02c01_32px.png	32	floors	Factory_floors	2	1	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_red,filled,dark,medium_detail	28.43	0.1506	0.9688
floors_factory_floors_r02c02	32px/floors/Factory_floors_r02c02_32px.png	32	floors	Factory_floors	2	2	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_black,filled,dark,medium_detail	24.83	0.1369	0.9883
floors_factory_floors_r02c03	32px/floors/Factory_floors_r02c03_32px.png	32	floors	Factory_floors	2	3	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_black,filled,dark,medium_detail	30.63	0.1222	1.0
floors_factory_floors_r02c04	32px/floors/Factory_floors_r02c04_32px.png	32	floors	Factory_floors	2	4	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_red,filled,dark,medium_detail	29.68	0.1311	0.9922
floors_factory_floors_r02c05	32px/floors/Factory_floors_r02c05_32px.png	32	floors	Factory_floors	2	5	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_red,filled,dark,medium_detail	29.69	0.1348	0.9961
floors_factory_floors_r03c01	32px/floors/Factory_floors_r03c01_32px.png	32	floors	Factory_floors	3	1	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_black,filled,dark,medium_detail	25.03	0.1295	0.9688
floors_factory_floors_r03c02	32px/floors/Factory_floors_r03c02_32px.png	32	floors	Factory_floors	3	2	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_red,filled,dark,medium_detail	32.05	0.1614	0.9883
floors_factory_floors_r03c03	32px/floors/Factory_floors_r03c03_32px.png	32	floors	Factory_floors	3	3	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_black,filled,dark,medium_detail	29.94	0.1359	1.0
floors_factory_floors_r03c04	32px/floors/Factory_floors_r03c04_32px.png	32	floors	Factory_floors	3	4	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_red,filled,dark,medium_detail	27.43	0.1472	0.9922
floors_factory_floors_r03c05	32px/floors/Factory_floors_r03c05_32px.png	32	floors	Factory_floors	3	5	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_black,filled,dark,medium_detail	24.1	0.1309	0.9961
floors_factory_floors_r04c01	32px/floors/Factory_floors_r04c01_32px.png	32	floors	Factory_floors	4	1	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_black,filled,dark,medium_detail	21.99	0.1234	0.9531
floors_factory_floors_r04c02	32px/floors/Factory_floors_r04c02_32px.png	32	floors	Factory_floors	4	2	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_red,filled,dark,medium_detail	33.33	0.1446	0.9727
floors_factory_floors_r04c03	32px/floors/Factory_floors_r04c03_32px.png	32	floors	Factory_floors	4	3	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_red,filled,dark,medium_detail	32.66	0.1476	0.9844
floors_factory_floors_r04c04	32px/floors/Factory_floors_r04c04_32px.png	32	floors	Factory_floors	4	4	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_black,filled,dark,medium_detail	27.58	0.1271	0.9766
floors_factory_floors_r04c05	32px/floors/Factory_floors_r04c05_32px.png	32	floors	Factory_floors	4	5	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_red,filled,dark,medium_detail	33.06	0.1367	0.9805
floors_factory_floors_r05c01	32px/floors/Factory_floors_r05c01_32px.png	32	floors	Factory_floors	5	1	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_black,filled,dark,medium_detail	23.39	0.127	0.9766
floors_factory_floors_r05c02	32px/floors/Factory_floors_r05c02_32px.png	32	floors	Factory_floors	5	2	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_black,filled,dark,medium_detail	25.01	0.127	0.957
floors_factory_floors_r05c03	32px/floors/Factory_floors_r05c03_32px.png	32	floors	Factory_floors	5	3	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_black,filled,dark,medium_detail	26.13	0.1363	0.9453
floors_factory_floors_r05c04	32px/floors/Factory_floors_r05c04_32px.png	32	floors	Factory_floors	5	4	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_black,filled,dark,medium_detail	27.58	0.1289	0.9531
floors_factory_floors_r05c05	32px/floors/Factory_floors_r05c05_32px.png	32	floors	Factory_floors	5	5	floors			derived	floors,floor,surface,factory,industrial,architecture,ground,color_dark_gray,filled,dark,medium_detail	32.2	0.1441	0.9766
floors_fleshcult_floors_r01c01	32px/floors/FleshCult_floors_r01c01_32px.png	32	floors	FleshCult_floors	1	1	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_dark_gray,filled,dark,medium_detail	41.13	0.1648	0.9961
floors_fleshcult_floors_r01c02	32px/floors/FleshCult_floors_r01c02_32px.png	32	floors	FleshCult_floors	1	2	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_dark_gray,filled,mid_value,medium_detail	55.76	0.1539	0.9883
floors_fleshcult_floors_r01c03	32px/floors/FleshCult_floors_r01c03_32px.png	32	floors	FleshCult_floors	1	3	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_dark_gray,filled,dark,medium_detail	37.31	0.1273	0.9961
floors_fleshcult_floors_r01c04	32px/floors/FleshCult_floors_r01c04_32px.png	32	floors	FleshCult_floors	1	4	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_mixed,filled,dark,medium_detail	52.85	0.1502	0.9844
floors_fleshcult_floors_r01c05	32px/floors/FleshCult_floors_r01c05_32px.png	32	floors	FleshCult_floors	1	5	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_dark_gray,filled,dark,medium_detail	33.36	0.1457	0.9922
floors_fleshcult_floors_r02c01	32px/floors/FleshCult_floors_r02c01_32px.png	32	floors	FleshCult_floors	2	1	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_mixed,filled,mid_value,medium_detail	56.13	0.1429	0.9883
floors_fleshcult_floors_r02c02	32px/floors/FleshCult_floors_r02c02_32px.png	32	floors	FleshCult_floors	2	2	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_dark_gray,filled,dark,medium_detail	31.92	0.1457	1.0
floors_fleshcult_floors_r02c03	32px/floors/FleshCult_floors_r02c03_32px.png	32	floors	FleshCult_floors	2	3	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_red,filled,dark,medium_detail	44.43	0.1402	0.9961
floors_fleshcult_floors_r02c04	32px/floors/FleshCult_floors_r02c04_32px.png	32	floors	FleshCult_floors	2	4	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_black,filled,dark,medium_detail	31.96	0.1063	0.9961
floors_fleshcult_floors_r02c05	32px/floors/FleshCult_floors_r02c05_32px.png	32	floors	FleshCult_floors	2	5	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_red,filled,dark,medium_detail	47.92	0.123	0.9844
floors_fleshcult_floors_r03c01	32px/floors/FleshCult_floors_r03c01_32px.png	32	floors	FleshCult_floors	3	1	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_black,filled,dark,medium_detail	29.27	0.1158	0.9961
floors_fleshcult_floors_r03c02	32px/floors/FleshCult_floors_r03c02_32px.png	32	floors	FleshCult_floors	3	2	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_dark_gray,filled,dark,medium_detail	35.0	0.1047	0.9805
floors_fleshcult_floors_r03c03	32px/floors/FleshCult_floors_r03c03_32px.png	32	floors	FleshCult_floors	3	3	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_black,filled,dark,medium_detail	28.29	0.1133	0.9922
floors_fleshcult_floors_r03c04	32px/floors/FleshCult_floors_r03c04_32px.png	32	floors	FleshCult_floors	3	4	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_dark_gray,filled,dark,medium_detail	45.49	0.1389	0.9883
floors_fleshcult_floors_r03c05	32px/floors/FleshCult_floors_r03c05_32px.png	32	floors	FleshCult_floors	3	5	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_dark_gray,filled,dark,medium_detail	34.84	0.0998	0.9922
floors_fleshcult_floors_r04c01	32px/floors/FleshCult_floors_r04c01_32px.png	32	floors	FleshCult_floors	4	1	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_dark_gray,filled,dark,medium_detail	41.91	0.1352	0.9766
floors_fleshcult_floors_r04c02	32px/floors/FleshCult_floors_r04c02_32px.png	32	floors	FleshCult_floors	4	2	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_black,filled,dark,medium_detail	24.76	0.1159	0.9922
floors_fleshcult_floors_r04c03	32px/floors/FleshCult_floors_r04c03_32px.png	32	floors	FleshCult_floors	4	3	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_red,filled,dark,medium_detail	45.29	0.1373	0.9961
floors_fleshcult_floors_r04c04	32px/floors/FleshCult_floors_r04c04_32px.png	32	floors	FleshCult_floors	4	4	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_black,filled,dark,medium_detail	24.65	0.1119	0.9922
floors_fleshcult_floors_r04c05	32px/floors/FleshCult_floors_r04c05_32px.png	32	floors	FleshCult_floors	4	5	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_dark_gray,filled,dark,medium_detail	35.93	0.1333	0.9727
floors_fleshcult_floors_r05c01	32px/floors/FleshCult_floors_r05c01_32px.png	32	floors	FleshCult_floors	5	1	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_black,filled,dark,medium_detail	28.34	0.1163	0.9883
floors_fleshcult_floors_r05c02	32px/floors/FleshCult_floors_r05c02_32px.png	32	floors	FleshCult_floors	5	2	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_dark_gray,filled,dark,medium_detail	47.91	0.1393	0.9766
floors_fleshcult_floors_r05c03	32px/floors/FleshCult_floors_r05c03_32px.png	32	floors	FleshCult_floors	5	3	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_black,filled,dark,medium_detail	29.27	0.1192	0.9766
floors_fleshcult_floors_r05c04	32px/floors/FleshCult_floors_r05c04_32px.png	32	floors	FleshCult_floors	5	4	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_dark_gray,filled,dark,medium_detail	35.42	0.1228	0.9766
floors_fleshcult_floors_r05c05	32px/floors/FleshCult_floors_r05c05_32px.png	32	floors	FleshCult_floors	5	5	floors			derived	floors,floor,surface,fleshcult,architecture,ground,color_dark_gray,filled,dark,medium_detail	28.91	0.1258	0.9922
floors_floor_panels_r01c01	32px/floors/Floor-panels_r01c01_32px.png	32	floors	Floor-panels	1	1	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	35.12	0.1318	0.9961
floors_floor_panels_r01c02	32px/floors/Floor-panels_r01c02_32px.png	32	floors	Floor-panels	1	2	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	46.71	0.1507	0.9961
floors_floor_panels_r01c03	32px/floors/Floor-panels_r01c03_32px.png	32	floors	Floor-panels	1	3	floors			derived	floors,floor,surface,panels,architecture,ground,color_red,filled,dark,medium_detail	33.92	0.1397	1.0
floors_floor_panels_r01c04	32px/floors/Floor-panels_r01c04_32px.png	32	floors	Floor-panels	1	4	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	47.66	0.1655	0.9922
floors_floor_panels_r01c05	32px/floors/Floor-panels_r01c05_32px.png	32	floors	Floor-panels	1	5	floors			derived	floors,floor,surface,panels,architecture,ground,color_red,filled,dark,medium_detail	42.96	0.13	0.9961
floors_floor_panels_r02c01	32px/floors/Floor-panels_r02c01_32px.png	32	floors	Floor-panels	2	1	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	38.1	0.1478	0.9961
floors_floor_panels_r02c02	32px/floors/Floor-panels_r02c02_32px.png	32	floors	Floor-panels	2	2	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	38.83	0.1431	0.9961
floors_floor_panels_r02c03	32px/floors/Floor-panels_r02c03_32px.png	32	floors	Floor-panels	2	3	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	34.22	0.1301	1.0
floors_floor_panels_r02c04	32px/floors/Floor-panels_r02c04_32px.png	32	floors	Floor-panels	2	4	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	29.76	0.1283	0.9922
floors_floor_panels_r02c05	32px/floors/Floor-panels_r02c05_32px.png	32	floors	Floor-panels	2	5	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	37.32	0.1399	0.9961
floors_floor_panels_r03c01	32px/floors/Floor-panels_r03c01_32px.png	32	floors	Floor-panels	3	1	floors			derived	floors,floor,surface,panels,architecture,ground,color_red,filled,dark,medium_detail	40.08	0.1362	0.9961
floors_floor_panels_r03c02	32px/floors/Floor-panels_r03c02_32px.png	32	floors	Floor-panels	3	2	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	42.24	0.1458	0.9961
floors_floor_panels_r03c03	32px/floors/Floor-panels_r03c03_32px.png	32	floors	Floor-panels	3	3	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	51.17	0.1498	0.9922
floors_floor_panels_r03c04	32px/floors/Floor-panels_r03c04_32px.png	32	floors	Floor-panels	3	4	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	34.38	0.1178	0.9844
floors_floor_panels_r03c05	32px/floors/Floor-panels_r03c05_32px.png	32	floors	Floor-panels	3	5	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	35.06	0.1269	0.9961
floors_floor_panels_r04c01	32px/floors/Floor-panels_r04c01_32px.png	32	floors	Floor-panels	4	1	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	40.79	0.141	1.0
floors_floor_panels_r04c02	32px/floors/Floor-panels_r04c02_32px.png	32	floors	Floor-panels	4	2	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	33.8	0.128	1.0
floors_floor_panels_r04c03	32px/floors/Floor-panels_r04c03_32px.png	32	floors	Floor-panels	4	3	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	37.55	0.1574	0.9961
floors_floor_panels_r04c04	32px/floors/Floor-panels_r04c04_32px.png	32	floors	Floor-panels	4	4	floors			derived	floors,floor,surface,panels,architecture,ground,color_red,filled,dark,medium_detail	44.12	0.1388	0.9883
floors_floor_panels_r04c05	32px/floors/Floor-panels_r04c05_32px.png	32	floors	Floor-panels	4	5	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	36.7	0.1173	1.0
floors_floor_panels_r05c01	32px/floors/Floor-panels_r05c01_32px.png	32	floors	Floor-panels	5	1	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	40.76	0.1511	0.9883
floors_floor_panels_r05c02	32px/floors/Floor-panels_r05c02_32px.png	32	floors	Floor-panels	5	2	floors			derived	floors,floor,surface,panels,architecture,ground,color_red,filled,dark,medium_detail	38.46	0.1514	0.9883
floors_floor_panels_r05c03	32px/floors/Floor-panels_r05c03_32px.png	32	floors	Floor-panels	5	3	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	35.08	0.1315	0.9922
floors_floor_panels_r05c04	32px/floors/Floor-panels_r05c04_32px.png	32	floors	Floor-panels	5	4	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	42.33	0.1381	1.0
floors_floor_panels_r05c05	32px/floors/Floor-panels_r05c05_32px.png	32	floors	Floor-panels	5	5	floors			derived	floors,floor,surface,panels,architecture,ground,color_dark_gray,filled,dark,medium_detail	35.65	0.145	0.9883
floors_gangfloors_r01c01	32px/floors/Gangfloors_r01c01_32px.png	32	floors	Gangfloors	1	1	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,mid_value,medium_detail	62.49	0.1097	0.9844
floors_gangfloors_r01c02	32px/floors/Gangfloors_r01c02_32px.png	32	floors	Gangfloors	1	2	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	43.24	0.0984	0.9883
floors_gangfloors_r01c03	32px/floors/Gangfloors_r01c03_32px.png	32	floors	Gangfloors	1	3	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	53.95	0.1299	1.0
floors_gangfloors_r01c04	32px/floors/Gangfloors_r01c04_32px.png	32	floors	Gangfloors	1	4	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_mixed,filled,mid_value,medium_detail	63.89	0.1017	0.9883
floors_gangfloors_r01c05	32px/floors/Gangfloors_r01c05_32px.png	32	floors	Gangfloors	1	5	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	38.84	0.1414	0.9961
floors_gangfloors_r02c01	32px/floors/Gangfloors_r02c01_32px.png	32	floors	Gangfloors	2	1	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,mid_value,medium_detail	57.53	0.1374	0.9922
floors_gangfloors_r02c02	32px/floors/Gangfloors_r02c02_32px.png	32	floors	Gangfloors	2	2	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	43.59	0.1036	1.0
floors_gangfloors_r02c03	32px/floors/Gangfloors_r02c03_32px.png	32	floors	Gangfloors	2	3	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	46.87	0.1286	1.0
floors_gangfloors_r02c04	32px/floors/Gangfloors_r02c04_32px.png	32	floors	Gangfloors	2	4	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,mid_value,medium_detail	68.83	0.1041	0.9961
floors_gangfloors_r02c05	32px/floors/Gangfloors_r02c05_32px.png	32	floors	Gangfloors	2	5	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	44.05	0.0958	0.9961
floors_gangfloors_r03c01	32px/floors/Gangfloors_r03c01_32px.png	32	floors	Gangfloors	3	1	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,mid_value,medium_detail	55.16	0.1112	0.9883
floors_gangfloors_r03c02	32px/floors/Gangfloors_r03c02_32px.png	32	floors	Gangfloors	3	2	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	45.49	0.0998	0.9922
floors_gangfloors_r03c03	32px/floors/Gangfloors_r03c03_32px.png	32	floors	Gangfloors	3	3	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	48.64	0.117	0.9961
floors_gangfloors_r03c04	32px/floors/Gangfloors_r03c04_32px.png	32	floors	Gangfloors	3	4	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_mixed,filled,mid_value,medium_detail	63.78	0.115	0.9922
floors_gangfloors_r03c05	32px/floors/Gangfloors_r03c05_32px.png	32	floors	Gangfloors	3	5	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	35.81	0.1055	0.9961
floors_gangfloors_r04c01	32px/floors/Gangfloors_r04c01_32px.png	32	floors	Gangfloors	4	1	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	45.16	0.0974	1.0
floors_gangfloors_r04c02	32px/floors/Gangfloors_r04c02_32px.png	32	floors	Gangfloors	4	2	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,mid_value,medium_detail	57.08	0.0912	1.0
floors_gangfloors_r04c03	32px/floors/Gangfloors_r04c03_32px.png	32	floors	Gangfloors	4	3	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,mid_value,medium_detail	55.6	0.0957	1.0
floors_gangfloors_r04c04	32px/floors/Gangfloors_r04c04_32px.png	32	floors	Gangfloors	4	4	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	39.85	0.1385	0.9922
floors_gangfloors_r04c05	32px/floors/Gangfloors_r04c05_32px.png	32	floors	Gangfloors	4	5	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	47.85	0.0957	0.9961
floors_gangfloors_r05c01	32px/floors/Gangfloors_r05c01_32px.png	32	floors	Gangfloors	5	1	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	46.09	0.1026	0.9727
floors_gangfloors_r05c02	32px/floors/Gangfloors_r05c02_32px.png	32	floors	Gangfloors	5	2	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	40.89	0.0937	0.9727
floors_gangfloors_r05c03	32px/floors/Gangfloors_r05c03_32px.png	32	floors	Gangfloors	5	3	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	38.03	0.1183	0.9805
floors_gangfloors_r05c04	32px/floors/Gangfloors_r05c04_32px.png	32	floors	Gangfloors	5	4	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_red,filled,mid_value,medium_detail	56.48	0.1142	0.9766
floors_gangfloors_r05c05	32px/floors/Gangfloors_r05c05_32px.png	32	floors	Gangfloors	5	5	floors			derived	floors,floor,surface,gangfloors,architecture,ground,color_dark_gray,filled,dark,medium_detail	33.04	0.0795	0.9766
floors_posh_floors_r01c01	32px/floors/Posh-Floors_r01c01_32px.png	32	floors	Posh-Floors	1	1	floors			derived	floors,floor,surface,posh,noble,architecture,ground,color_red,filled,dark,medium_detail	43.05	0.1276	0.9766
floors_posh_floors_r01c02	32px/floors/Posh-Floors_r01c02_32px.png	32	floors	Posh-Floors	1	2	floors			derived	floors,floor,surface,posh,noble,architecture,ground,color_red,filled,dark,medium_detail	40.29	0.1037	0.9766
floors_posh_floors_r01c03	32px/floors/Posh-Floors_r01c03_32px.png	32	floors	Posh-Floors	1	3	floors			derived	floors,floor,surface,posh,noble,architecture,ground,color_mixed,filled,mid_value,high_detail	80.89	0.1831	0.9727
floors_posh_floors_r01c04	32px/floors/Posh-Floors_r01c04_32px.png	32	floors	Posh-Floors	1	4	floors			derived	floors,floor,surface,posh,noble,architecture,ground,color_red,filled,dark,medium_detail	35.07	0.1079	0.9844
floors_posh_floors_r01c05	32px/floors/Posh-Floors_r01c05_32px.png	32	floors	Posh-Floors	1	5	floors			derived	floors,floor,surface,posh,noble,architecture,ground,color_red,filled,dark,medium_detail	37.87	0.145	0.9766
